time,ax,ay,az,aT
50.9940,-2.6271,8.6884,-3.3969,9.692
50.9960,-2.1295,7.7836,-3.1842,8.675
50.9980,-2.7071,5.8787,-2.0795,6.798
51.0030,-3.8006,3.7894,-0.7523,5.419
51.0140,-5.6155,1.1700,1.5966,5.954
51.0260,-5.6316,1.1677,1.5224,5.949
51.0590,-9.4351,-2.1264,4.3870,10.620
51.0620,-10.6033,-2.7388,4.5361,11.854
51.0640,-10.5540,-2.7924,4.4560,11.792
51.0670,-12.0055,-3.3192,1.9661,12.610
51.0780,-10.7060,-3.1327,0.6232,11.172
51.0830,-8.7575,-2.7140,0.6195,9.189
51.1140,-8.6848,-2.7675,0.6294,9.137
51.1190,-7.6920,-2.1067,0.3689,7.984
51.1220,-7.5627,-2.2092,0.3065,7.885
51.1240,-8.6943,-3.1445,0.7549,9.276
51.1390,-14.1641,-4.5664,3.8487,15.372
51.1470,-15.0815,-5.0224,4.5847,16.544
51.1660,-15.1431,-5.1314,4.9862,16.748
51.1680,-13.7101,-4.6050,5.2506,15.386
51.1920,-13.4160,-4.7449,5.2412,15.165
51.1950,-11.0316,-3.5456,5.9884,13.043
51.2000,-4.3762,1.1195,8.9327,10.010
51.2090,-4.1874,1.0428,8.8497,9.846
51.2140,1.5184,6.3792,8.9754,11.116
51.2380,0.5313,8.6447,9.2452,12.668
51.2420,0.7356,8.5770,9.1321,12.550
51.2440,-4.8064,10.9695,9.5133,15.295
51.2660,-10.9550,15.0859,18.2333,26.078
51.2690,-1.9382,16.8815,24.4716,29.793
51.2750,12.3469,18.4398,26.9520,34.912
51.2830,12.2317,18.4788,27.1546,35.049
51.2920,16.7144,12.5679,16.1430,26.418
51.3220,16.6985,12.6080,16.4883,26.640
51.3250,7.7758,5.3350,6.3543,11.371
51.3270,7.7754,5.3748,6.5873,11.521
51.3330,7.4236,-1.7537,2.5498,8.043
51.3480,6.4679,-5.1383,1.0499,8.327
51.3540,5.0773,-8.2051,0.6994,9.674
51.3620,4.1450,-10.1533,2.2195,11.189
51.3760,3.9409,-11.9385,5.2083,13.608
51.3820,3.5350,-12.6132,6.7394,14.731
51.4460,2.5977,-12.8661,8.0085,15.376
51.4490,1.4571,-12.8512,7.7899,15.098
51.4520,0.7762,-12.9985,6.4942,14.551
51.4550,0.1846,-13.3647,4.8502,14.219
51.4560,0.0734,-13.0324,2.6913,13.308
51.4580,-0.1091,-12.5774,0.9114,12.611
51.4600,-0.4935,-12.1157,-1.4879,12.217
51.4630,-0.8606,-11.5556,-3.8575,12.213
51.4730,-1.1678,-11.3434,-3.7499,12.004
51.4820,-1.3934,-10.6022,-4.7119,11.685
51.5200,-0.7143,-9.3089,-5.0736,10.626
51.5220,1.2008,-7.2988,-4.4690,8.642
51.5240,2.7576,-6.2534,-3.6526,7.749
51.5250,2.9492,-6.6265,-1.7174,7.454
51.5330,0.2939,-6.9849,-0.3089,6.998
51.5790,-3.0988,-6.8787,0.2573,7.549
51.5850,-5.5364,-6.0094,0.2687,8.175
51.5870,-4.7315,-5.0784,0.5244,6.961
51.5880,-2.1223,-3.8200,0.9449,4.471
51.5900,0.2128,-1.9684,0.9763,2.208
51.6380,1.3983,-0.1085,0.5344,1.501
51.6400,1.7304,1.8418,-0.6592,2.612
51.6420,0.8176,4.5929,-0.0851,4.666
51.6440,1.3115,7.6103,2.1085,8.005
51.6460,2.6285,11.6926,5.4193,13.153
51.6470,2.0376,15.6404,7.8539,17.620
51.6540,0.4553,18.3122,8.7092,20.283
51.6630,-0.6741,20.1551,8.9301,22.055
51.6750,1.1786,21.3476,10.3703,23.762
51.6840,3.4463,21.6964,11.9830,25.024
51.7320,5.1050,20.8948,12.3620,24.809
51.7350,4.7604,18.3144,10.6971,21.737
51.7370,2.8205,14.1328,7.6916,16.336
51.7380,-0.0156,10.3060,5.1488,11.521
51.7390,-4.0806,5.4941,2.2065,7.191
51.7720,-6.8889,2.4176,0.5837,7.324
51.7750,-9.6790,-0.4192,-0.8345,9.724
51.7770,-11.4723,-2.3534,-0.9993,11.754
51.7790,-11.4943,-2.3408,-1.0607,11.778
51.7840,-13.4524,-4.7016,0.7709,14.271
51.8000,-13.6111,-4.9463,0.9526,14.513
51.8360,-11.4326,-4.5183,0.7004,12.313
51.8390,-8.0158,-2.6014,0.7889,8.464
51.8400,-7.3363,-0.7076,0.6009,7.395
51.8420,-9.3693,-0.6278,-0.1495,9.392
51.8440,-13.0019,-2.6449,-0.5927,13.281
51.8630,-13.7666,-3.5000,1.0055,14.240
51.8660,-10.8977,-2.0457,2.3249,11.329
51.8730,-6.1813,1.0806,3.7326,7.301
51.8830,-2.1626,4.4082,4.4552,6.630
51.8940,-2.5258,4.7915,2.5459,5.985
51.9030,-7.2190,2.3763,1.0290,7.669
51.9460,-13.5284,-1.4174,2.5232,13.834
51.9490,-13.8348,-3.0603,6.2731,15.496
51.9510,-10.5560,-3.3104,10.2710,15.096
51.9550,-6.9839,-1.7870,11.5583,13.622
51.9570,-6.7272,0.4555,10.3059,12.316
51.9640,-6.9911,3.5102,7.7149,10.987
51.9750,-4.2099,10.5542,6.8963,13.292
51.9840,0.4392,14.3313,9.7083,17.316
52.0020,7.7892,17.9296,13.9961,24.042
52.0080,12.1883,18.8404,15.0907,27.042
52.0130,12.7041,17.9811,13.7734,25.970
52.0730,11.8579,16.7660,12.2333,23.903
52.0750,10.1616,13.7960,11.1684,20.453
52.0770,8.4701,10.7415,11.1276,17.634
52.0790,6.8657,6.0721,11.0847,14.383
52.0800,6.1727,2.1529,9.8378,11.812
52.0810,5.3123,-1.7060,7.3234,9.207
52.0830,4.4934,-4.4869,4.6387,7.864
52.0950,4.4986,-4.4788,4.7082,7.903
52.1040,4.3907,-9.1033,2.4239,10.393
52.1140,4.7296,-10.1227,2.2752,11.402
52.1710,4.4108,-11.2818,1.8945,12.261
52.1730,3.9471,-12.6423,1.8397,13.371
52.1760,1.8736,-14.6278,1.2520,14.800
52.1770,-0.3635,-15.9659,-0.7459,15.987
52.1790,-1.0184,-16.2188,-2.0438,16.379
52.2120,-0.7824,-16.1909,-2.7027,16.434
52.2160,-0.0942,-15.4477,-2.7129,15.684
52.2180,-0.2799,-15.3521,-2.6512,15.582
52.2200,0.6575,-13.6538,-2.9103,13.976
52.2210,2.5076,-11.3566,-3.2325,12.071
52.2230,4.9215,-8.1798,-2.6553,9.909
52.2330,3.7367,-7.9175,-1.9825,8.977
52.2850,3.6387,-7.8706,-2.0741,8.916
52.2870,1.1419,-8.1856,-0.7934,8.303
52.2890,-1.1948,-7.9087,3.1889,8.611
52.2900,-1.2962,-7.8501,3.1274,8.549
52.2920,1.6514,-4.7852,5.1679,7.234
52.2930,1.5408,-4.7089,5.1835,7.171
52.3290,1.5817,-2.2872,4.1210,4.971
52.3340,1.6471,-0.0403,1.5194,2.241
52.3370,1.9017,2.9791,-1.5087,3.843
52.3380,0.5775,9.9780,0.0119,9.995
52.3480,0.5660,12.4731,3.2903,12.912
52.3530,0.5239,12.4900,3.1359,12.888
52.3990,-0.1335,14.2487,7.8155,16.252
52.4020,-1.1262,15.1078,14.7701,21.158
52.4070,-1.1837,15.1481,14.5381,21.029
52.4110,-1.1797,16.0800,18.0420,24.196
52.4150,-2.8345,16.6084,19.5548,25.812
52.4170,-2.0385,15.3090,16.6840,22.735
52.4240,-1.0888,12.9177,12.1230,17.749
52.4350,-1.4845,10.1740,7.3364,12.631
52.5060,-3.3885,6.1584,1.6955,7.231
52.5080,-6.0403,2.5878,-2.1312,6.908
52.5100,-8.1668,0.4058,-3.7430,8.993
52.5110,-9.5263,-1.3543,-3.9471,10.400
52.5120,-9.5369,-1.3392,-3.8333,10.365
52.5140,-9.4951,-2.5952,-2.6554,10.195
52.5150,-10.1642,-4.5243,1.4536,11.220
52.5160,-11.4683,-4.9185,5.4753,13.627
52.5230,-11.3109,-5.0420,5.5155,13.557
52.5330,-12.4038,-5.9730,8.3913,16.123
52.5890,-10.4047,-6.8339,7.0316,14.297
52.5940,-10.2542,-6.9305,7.1353,14.286
52.5960,-9.0300,-6.9531,3.1495,11.824
52.5980,-9.5069,-6.2679,-1.6567,11.507
52.5990,-11.1940,-3.4485,-10.3284,15.616
52.6020,-9.9806,-1.5748,-9.6512,13.973
52.6040,-9.3604,-0.1633,-4.9108,10.572
52.6310,-7.6890,1.1050,0.9512,7.826
52.6330,-7.4456,0.9713,0.8522,7.557
52.6360,-6.2111,2.4440,7.6734,10.170
52.6770,-5.9695,6.7387,17.6050,19.773
52.6790,-5.7729,6.6411,17.4066,19.504
52.6800,-4.6779,9.3015,18.0119,20.805
52.6810,-2.4942,12.9845,15.2197,20.161
52.6840,-1.4746,14.3092,14.3829,20.342
52.7190,1.9433,14.6005,14.0997,20.390
52.7260,5.8845,14.2155,13.7976,20.666
52.7280,8.3638,13.3765,12.8518,20.348
52.7290,8.6405,12.0199,11.6365,18.829
52.7370,8.6936,10.5804,11.3125,17.762
52.7970,9.0016,8.2295,11.6097,16.839
52.8000,8.9658,8.2743,11.7330,16.927
52.8030,7.4732,0.8174,10.0778,12.573
52.8070,6.6228,-2.3901,8.0660,10.707
52.8110,5.4916,-4.7243,5.8945,9.339
52.8130,3.7921,-7.1644,3.9831,9.032
52.8160,3.2511,-8.7693,2.8204,9.769
52.8170,3.1912,-10.3480,1.4602,10.927
52.8290,3.0475,-10.3193,1.3402,10.843
52.8350,2.9635,-11.4237,0.0479,11.802
52.8930,1.9950,-12.9943,-1.8356,13.274
52.8950,0.4633,-14.2432,-2.7805,14.519
52.8970,-0.2205,-15.1055,-2.3056,15.282
52.8980,-0.2189,-16.0074,-1.4596,16.075
52.9000,0.2979,-15.6598,-1.2560,15.713
52.9020,-0.2439,-14.8975,-0.9319,14.929
52.9040,-0.9637,-12.9174,-0.5919,12.967
52.9410,-0.6928,-10.6514,-0.9010,10.712
52.9460,0.6206,-8.5225,-0.9082,8.593
52.9470,1.7482,-6.6539,0.2342,6.884
52.9490,2.1452,-5.7129,1.0462,6.191
52.9540,2.8897,-4.9854,1.7148,6.012
52.9680,2.6273,-4.4971,2.3217,5.702
52.9740,2.5581,-4.4445,2.3164,5.627
53.0310,2.2099,-3.4497,2.2850,4.691
53.0340,1.4935,-1.9789,1.9991,3.185
53.0370,-1.3162,0.6719,5.1829,5.389
53.0380,-2.2225,2.7448,6.5895,7.476
53.0410,-1.8947,5.8894,7.8092,9.963
53.0440,-1.9052,5.8729,7.7161,9.882
53.0500,1.0882,13.4160,9.5832,16.523
53.0560,-0.8622,16.6798,9.3187,19.126
53.0660,-1.9467,18.2354,9.1373,20.489
53.0730,-1.3319,19.2269,9.6535,21.555
53.1450,-1.3443,19.2366,9.6531,21.565
53.1500,2.6983,18.2021,11.8162,21.868
53.1530,2.2558,16.0671,11.2937,19.768
53.1560,-1.1631,12.5127,10.1353,16.145
53.1580,-1.1941,12.5247,10.0747,16.118
53.1590,-3.5305,10.1091,9.1865,14.109
53.1620,-4.4005,5.1140,7.1695,9.845
53.1640,-5.7170,2.2805,5.7506,8.423
53.1670,-6.9713,-0.6615,4.1320,8.131
53.1780,-7.0200,-0.6183,4.1368,8.172
53.1900,-8.4255,-3.4837,1.0185,9.174
53.1950,-9.3192,-4.4765,-0.4965,10.351
53.2570,-10.6938,-5.4456,-0.7122,12.022
53.2630,-11.6217,-6.0809,0.6249,13.131
53.2660,-11.9973,-6.5856,2.1481,13.853
53.2670,-10.6545,-6.1174,3.4439,12.759
53.2690,-10.5711,-6.1937,3.3824,12.710
53.2700,-7.5186,-3.6338,2.3371,8.672
53.2730,-7.8899,-2.6928,0.3625,8.345
53.2750,-9.4395,-2.3359,-1.6897,9.870
53.2850,-10.6699,-2.2286,-2.4446,11.171
53.3400,-11.9440,-2.2224,0.4434,12.157
53.3430,-12.2521,-2.0417,2.5210,12.674
53.3460,-11.2907,-1.1629,4.8337,12.337
53.3470,-11.0962,-1.2882,4.7316,12.132
53.3490,-7.8046,0.0994,6.2184,9.980
53.3510,-2.5252,5.2350,7.9257,9.828
53.3820,-3.7965,6.6960,5.9602,9.735
53.3880,-3.6284,6.6067,5.8654,9.551
53.3900,-6.2673,8.0823,6.1903,11.955
53.3920,-6.6760,12.8715,15.0978,20.933
53.3950,-2.8295,13.7952,19.5587,24.101
53.4250,-2.7838,13.7771,19.6217,24.136
53.4280,1.4233,14.4492,21.9050,26.280
53.4300,4.2789,14.7613,17.2275,23.087
53.4360,4.5192,14.1045,13.2162,19.850
53.4440,4.4899,14.1414,13.4523,20.028
53.4550,5.8709,11.2447,11.1565,16.893
53.5080,6.5171,7.9288,10.9002,14.972
53.5100,6.4698,7.9755,11.0537,15.088
53.5110,6.1174,3.6639,9.8432,12.155
53.5110,5.6111,0.5930,9.0908,10.699
53.5120,4.9998,-6.0858,9.0734,12.015
53.5160,4.7059,-8.7418,9.3703,13.652
53.5240,4.6587,-8.6925,9.4746,13.676
53.5360,3.2954,-12.9338,7.1259,15.130
53.5440,3.1307,-12.8740,7.0390,15.003
53.5890,2.0078,-13.8669,4.8962,14.842
53.5930,1.0659,-14.7896,1.2697,14.882
53.5960,0.3095,-15.3676,-1.9172,15.490
53.5990,-0.5005,-15.8754,-3.6757,16.303
53.6010,0.2700,-16.6737,-3.2667,16.993
53.6350,2.3013,-16.2674,-2.4777,16.615
53.6410,3.3598,-14.8699,-2.0366,15.380
53.6440,3.3659,-12.2669,-2.0635,12.887
53.6470,2.5804,-10.0171,-2.3564,10.609
53.6500,2.4155,-9.8689,-2.3405,10.426
53.6600,1.4205,-8.1790,-2.6712,8.721
53.7070,0.7648,-6.5815,-2.5592,7.103
53.7110,1.8107,-4.1164,-1.2810,4.676
53.7140,1.7549,-4.0217,-1.1752,4.543
53.7170,3.5742,-2.1766,0.1615,4.188
53.7190,3.5429,-2.1368,0.1809,4.141
53.7220,3.2711,-1.5447,0.2437,3.626
53.7520,-1.0911,-0.4222,1.9362,2.262
53.7620,-3.6029,1.5758,3.0312,4.965
53.7670,-4.6727,4.2777,4.7162,7.898
53.7680,-3.9449,7.8003,8.5459,12.225
53.7700,-2.2599,11.3431,12.5150,17.041
53.7830,2.1617,16.5464,17.5244,24.198
53.7870,4.8664,19.8198,21.0082,29.289
53.7950,4.9253,19.7659,21.0121,29.265
53.8460,5.0221,21.1080,22.8890,31.538
53.8500,-0.1086,17.4021,19.5090,26.143
53.8520,-1.7360,14.9965,15.8979,21.924
53.8550,-3.1107,11.6772,10.7962,16.205
53.8590,-3.1204,11.6658,10.7095,16.141
53.8620,-4.6347,6.7448,3.6139,8.946
53.8720,-4.9906,4.5947,0.5351,6.805
53.8750,-4.7644,2.7612,-1.1771,5.631
53.9460,-5.0140,0.5611,-1.8459,5.372
53.9510,-6.5773,-2.1726,-1.0440,7.005
53.9540,-8.2839,-3.7573,0.7136,9.124
53.9580,-9.8177,-4.7634,2.9793,11.312
53.9650,-10.1579,-5.0986,4.9185,12.384
53.9680,-8.8428,-5.1622,5.6103,11.676
53.9700,-8.7344,-5.2656,5.4234,11.551
53.9720,-7.9007,-5.2017,4.1586,10.333
53.9740,-9.8974,-5.6326,-0.5956,11.404
53.9760,-11.1519,-6.5469,-1.8781,13.067
53.9880,-11.0355,-6.6236,-1.8987,13.010
53.9950,-13.6786,-6.3163,-2.8122,15.327
54.0570,-13.8771,-5.6915,-3.0986,15.316
54.0700,-10.8421,-4.5441,-2.5785,12.035
54.0730,-4.3951,0.5200,-0.8564,4.508
54.0760,-6.0547,1.6074,0.8189,6.318
54.0790,-8.6452,1.4285,2.6763,9.162
54.0840,-9.8246,0.6179,4.2373,10.717
54.0860,-9.3160,0.4084,6.0846,11.135
54.0870,-7.8427,0.9272,10.0350,12.770
54.0870,-7.1688,1.5646,12.7244,14.688
54.1430,-6.9305,1.4751,12.5828,14.441
54.1440,-6.8675,2.1813,14.6281,16.306
54.1450,-7.7242,3.6751,15.2231,17.462
54.1450,-7.7054,6.9746,15.3656,18.550
54.1460,-6.9450,10.0043,14.7709,19.144
54.1460,-4.7179,12.2737,14.4747,19.556
54.1680,-2.0949,13.5889,19.6816,24.009
54.1700,1.0165,13.4814,22.6797,26.404
54.1740,3.3133,12.6378,23.0748,26.517
54.1970,5.0824,11.6299,21.9607,25.365
54.2000,7.0292,8.6847,18.6839,21.770
54.2050,7.4485,6.6510,16.9978,19.714
54.2140,7.4085,3.2993,13.8109,16.016
54.2250,6.8113,-0.1230,9.9198,12.034
54.2420,6.2795,-2.6756,6.9395,9.734
54.2450,6.1864,-2.6228,7.0851,9.765
54.2800,6.5297,-4.9021,4.9970,9.573
54.2860,7.2720,-7.0835,4.2979,11.024
54.2890,6.6594,-11.7440,5.1518,14.450
54.2920,5.4270,-13.8438,5.2659,15.774
54.2940,5.2457,-13.7904,5.1653,15.632
54.3070,1.6794,-16.1351,1.7806,16.320
54.3490,-0.1289,-16.6701,-2.7315,16.893
54.3500,-0.4946,-16.9836,-5.6479,17.905
54.3500,-0.1279,-16.8997,-8.4039,18.874
54.3510,0.1729,-16.2306,-9.4150,18.765
54.3540,0.6272,-15.3074,-8.9939,17.765
54.3850,0.6916,-14.1289,-7.7323,16.121
54.3860,0.8097,-11.6965,-4.3707,12.513
54.3870,2.0728,-9.4238,-1.0470,9.706
54.3950,1.8808,-9.2944,-1.0958,9.546
54.4060,3.4792,-6.9543,1.8003,7.982
54.4150,3.3899,-2.7071,5.2086,6.779
54.4480,3.2766,-2.6447,5.1009,6.614
54.4510,0.5704,-2.3315,4.6626,5.244
54.4530,-0.6628,-2.5514,3.2610,4.193
54.4560,-0.8324,-2.5139,2.4198,3.587
54.4980,-0.8089,-1.2385,1.4700,2.085
54.5070,-0.8179,-1.2372,1.4478,2.073
54.5100,-1.8564,3.4049,3.4732,5.206
54.5110,0.0812,8.1071,5.5463,9.823
54.5130,0.9113,11.5770,7.5557,13.854
54.5170,0.6690,15.0234,10.2011,18.172
54.5270,-0.4602,17.5335,10.6167,20.502
54.5410,-1.3008,19.7785,11.0612,22.699
54.5460,-0.2521,21.3564,13.3343,25.179
54.6110,-0.2146,21.3232,13.3332,25.149
54.6170,1.2001,21.7288,16.6651,27.410
54.6210,1.8718,20.7403,17.5008,27.202
54.6230,-1.0865,15.3690,12.1514,19.622
54.6240,-2.4270,11.8616,7.6357,14.314
54.6270,-3.1943,9.0575,4.2707,10.511
54.6280,-3.7845,5.6450,1.4011,6.939
54.6290,-4.6415,3.3341,0.2711,5.721
54.6400,-5.8423,0.9621,0.6003,5.951
54.6460,-7.1179,-1.1207,3.1806,7.876
54.7100,-8.6569,-2.6950,5.8254,10.777
54.7200,-10.3034,-3.8924,8.1957,13.729
54.7250,-11.4234,-4.5731,10.0325,15.876
54.7320,-11.9452,-4.8600,10.0628,16.358
54.7360,-11.8631,-4.9496,9.9188,16.236
54.7400,-12.0469,-5.5091,5.7224,14.430
54.7430,-12.4219,-5.1654,2.5340,13.690
54.7450,-12.5212,-4.8519,-0.1056,13.429
54.7490,-12.4021,-4.9375,-0.1423,13.350
54.7520,-11.9553,-4.8847,-2.2066,13.102
54.7690,-11.1452,-4.7587,-2.5954,12.393
54.7730,-9.8807,-3.5696,-0.1075,10.506
54.8560,-9.9475,-3.1142,2.1953,10.652
54.8590,-10.2210,-2.5319,4.0734,11.290
54.8600,-9.7350,-1.8003,5.8181,11.483
54.8610,-9.5013,-1.9160,5.7465,11.268
54.8620,-8.5169,-0.9780,7.4080,11.330
54.8660,-8.3013,-1.0737,7.3049,11.110
54.8680,-6.9533,-0.3449,8.1102,10.688
54.8710,-6.2247,0.7049,9.1297,11.072
54.8730,-8.7146,3.3580,11.8363,15.077
54.8760,-9.0241,5.3038,13.4770,17.064
54.8790,-8.8860,5.2659,13.5045,17.002
54.9320,1.0808,11.9018,21.5615,24.652
54.9350,8.2456,14.5365,22.5869,28.097
54.9370,13.7392,15.6547,18.5986,27.924
54.9380,13.6354,15.7302,18.8996,28.117
54.9400,12.1304,15.3758,13.9267,24.032
54.9420,8.7551,14.0997,11.9915,20.476
54.9470,6.0806,12.0209,12.8717,18.632
54.9590,6.2540,6.2716,14.8784,17.315
54.9680,6.3921,3.1364,13.4657,15.232
55.0190,6.0620,0.0256,9.4679,11.242
55.0220,5.9774,0.0765,9.5479,11.265
55.0240,6.1034,-2.3517,6.4846,9.210
55.0260,6.5443,-5.2120,3.8215,9.198
55.0280,6.7793,-7.1111,2.8087,10.218
55.0300,6.7143,-8.2133,2.7318,10.955
55.0380,5.5584,-9.0030,2.5269,10.878
55.0470,3.4476,-10.2737,2.2606,11.070
55.0610,0.7634,-12.5064,1.2396,12.591
55.0670,0.2447,-13.4375,0.0950,13.440
55.1220,0.2098,-14.2491,-1.3649,14.316
55.1250,-0.0718,-14.5281,-2.9433,14.823
55.1270,-0.8145,-14.7629,-5.6021,15.811
55.1290,-0.9915,-14.6250,-5.4731,15.647
55.1320,-1.0060,-12.6629,-7.7799,14.896
55.1330,0.2533,-11.1512,-7.1054,13.225
55.1380,0.1690,-11.0276,-6.9031,13.011
55.1470,4.0702,-7.5343,-1.9594,8.785
55.1600,3.9946,-7.4587,-1.9037,8.673
55.1680,5.0873,-1.6499,4.3561,6.898
55.2270,5.0090,-1.6447,4.2054,6.744
55.2300,-0.0353,3.2661,8.7604,9.350
55.2330,-0.0879,3.2181,8.4610,9.053
55.2360,-0.4515,5.9825,9.2660,11.039
55.2390,0.0904,9.1009,8.7612,12.633
55.2410,0.0751,12.1185,7.7333,14.376
55.2440,2.3192,16.2576,10.4707,19.476
55.2510,3.9300,14.9028,14.5929,21.225
55.2630,2.7027,11.5314,19.2440,22.597
55.2680,-1.4453,9.3695,21.4205,23.425
55.3190,-1.3992,9.3099,21.1105,23.115
55.3200,-7.3242,6.8994,18.4924,21.053
55.3210,-7.3350,6.9023,18.2623,20.856
55.3210,-5.8884,3.6975,7.7779,10.433
55.3220,-5.9808,3.7624,7.8917,10.593
55.3270,-4.4283,1.9560,-4.2087,6.415
55.3380,-4.5115,2.0339,-3.9274,6.318
55.3460,-4.4405,-0.6126,-7.3376,8.599
55.3600,-4.4071,-0.6208,-7.1924,8.458
55.3670,-5.0198,-2.0368,-4.8782,7.290
55.4210,-7.3561,-3.9235,1.3832,8.451
55.4280,-7.2605,-3.9985,1.3208,8.393
55.4290,-10.5100,-5.4705,6.8674,13.695
55.4310,-14.0897,-7.3925,13.9888,21.186
55.4330,-13.6131,-8.4577,16.1997,22.788
55.4340,-6.7924,-4.1051,9.9869,12.756
55.4380,-6.5493,-3.7284,3.5607,8.335
55.4500,-9.2728,-2.8508,-5.9237,11.367
55.4600,-9.1874,-2.8977,-5.7874,11.238
55.4670,-11.9711,-1.4012,-12.1325,17.102
55.5170,-12.0598,-0.3272,-10.3280,15.881
55.5200,-8.9996,0.5181,-3.8512,9.803
55.5240,-6.9190,1.8112,0.3612,7.161
55.5280,-6.4526,3.4457,3.2887,8.020
55.5290,-6.7736,4.0514,6.1005,9.976
55.5300,-7.6753,3.7272,9.7077,12.924
55.5620,-7.0934,3.6567,11.7779,14.227
55.5620,-5.2476,4.2459,13.3834,14.989
55.5630,-2.7814,7.2425,14.5108,16.455
55.6090,2.5612,11.6243,10.6310,15.959
55.6100,2.3902,11.7115,10.7854,16.100
55.6100,6.0978,14.0208,6.7112,16.698
55.6110,6.7327,14.1638,3.0462,15.976
55.6110,6.6864,14.2123,3.2077,16.031
55.6180,4.4607,13.1036,5.3087,14.825
55.6290,2.5670,7.4446,11.9879,14.343
55.6820,2.7301,3.9464,11.4730,12.436
55.6850,2.6317,3.9720,11.2727,12.238
55.6880,1.9193,-1.3543,7.3050,7.673
55.6890,1.8309,-1.3210,7.1298,7.479
55.6910,1.9258,-3.3813,6.1121,7.246
55.6920,0.1000,-7.0817,4.4480,8.363
55.7320,0.0719,-7.0709,4.2805,8.266
55.7400,-0.6036,-10.8159,0.4912,10.844
55.7450,-0.6036,-10.8161,0.4564,10.843
55.7470,-1.4974,-14.0097,-2.4918,14.308
55.7500,-1.5120,-14.0014,-2.5009,14.303
55.7530,-0.6108,-14.6221,-5.3738,15.590
55.7690,-0.5294,-14.5424,-5.7446,15.645
55.7730,-0.1863,-13.9275,-4.5271,14.646
55.8320,0.2399,-12.3804,-2.6925,12.672
55.8360,0.7700,-10.7892,-0.7790,10.845
55.8410,1.5568,-8.7533,1.6732,9.047
55.8430,2.0538,-6.8926,3.5642,8.027
55.8440,3.3407,-4.9152,5.7576,8.275
55.8450,4.8563,-3.5966,6.7579,9.066
55.8480,4.8048,-3.5591,6.7211,8.996
55.8500,6.0111,-3.1018,6.9510,9.699
55.8750,1.4221,-2.6223,3.9513,4.951
55.8760,-2.6544,-0.1092,2.4966,3.646
55.9330,-2.8199,3.4762,4.7254,6.509
55.9350,-0.1921,5.1952,7.9595,9.507
55.9350,2.2132,7.2763,13.5142,15.507
55.9360,3.5588,10.5411,17.7527,20.951
55.9360,3.6957,11.9549,17.9912,21.915
55.9370,3.4034,11.8185,15.8363,20.051
55.9860,3.4303,11.7924,15.8818,20.076
55.9920,2.1323,10.1540,11.7053,15.642
55.9950,0.6248,9.1157,8.6877,12.608
55.9970,-1.2100,8.3577,5.7439,10.213
56.0010,-1.5224,7.1433,2.3107,7.661
56.0040,-1.2207,6.4384,-0.0731,6.554
56.0050,-2.4541,4.5053,-4.0395,6.530
56.0170,-2.4723,4.5689,-4.2134,6.689
56.0200,-3.9079,1.9389,-4.1875,6.047
56.0750,-4.9038,0.6334,-3.7577,6.210
56.0810,-5.6781,-0.4896,-3.1377,6.506
56.0840,-6.5802,-1.0715,-2.1878,7.017
56.0870,-9.7074,-3.0885,-0.1014,10.187
56.0920,-11.5189,-3.6348,0.6101,12.094
56.0950,-13.9833,-2.5740,1.3819,14.285
56.0980,-13.7992,-2.6088,1.1992,14.095
56.1010,-11.2455,-0.8191,-2.2987,11.507
56.1150,-11.0863,-0.8730,-2.3851,11.374
56.1750,-8.8422,0.0438,-3.0258,9.346
56.1780,-9.0575,0.5461,-2.1226,9.319
56.1810,-8.7146,0.3230,-0.7804,8.755
56.1830,-8.2058,0.7251,0.8015,8.277
56.1860,-7.8343,1.5573,2.4846,8.365
56.1890,-9.1431,1.3541,3.9167,10.038
56.1920,-8.9210,1.2058,4.0452,9.869
56.1940,-11.2176,2.0509,6.2953,13.026
56.2040,-10.7413,2.0435,6.3756,12.657
56.2080,-10.5369,1.9111,6.5584,12.557
56.2720,-8.2479,4.8664,6.1689,11.391
56.2750,-6.1467,5.0693,6.2445,10.123
56.2790,-5.4762,5.3408,7.8969,10.994
56.2830,-5.4819,5.8611,9.4973,12.434
56.2840,-4.1685,5.6340,11.9418,13.847
56.2850,-2.7054,4.2630,13.6607,14.564
56.2880,-1.9604,2.3376,15.0633,15.369
56.2890,-1.6460,0.7407,16.0936,16.194
56.3020,-0.6231,-1.6594,16.2032,16.300
56.3070,0.2002,-3.7313,15.6467,16.087
56.3640,3.9449,-5.6266,16.5930,17.960
56.3680,8.6887,-6.2509,17.5749,20.578
56.3700,11.8873,-7.9335,17.1665,22.337
56.3720,11.8028,-11.0028,14.8980,21.962
56.3740,7.3868,-14.3733,11.2723,19.703
56.3760,3.7722,-14.8288,8.8279,17.665
56.3790,1.2016,-14.4243,6.0217,15.677
56.3930,1.5029,-14.6501,2.8747,15.005
56.4500,3.3118,-15.2353,-0.3294,15.595
56.4510,4.3147,-15.3252,-3.5359,16.309
56.4520,4.5368,-14.3645,-6.9993,16.611
56.4520,4.2650,-13.3343,-8.5921,16.426
56.4530,3.4043,-12.4221,-9.6295,16.082
56.4530,2.4876,-11.9571,-10.6107,16.179
56.4570,1.8003,-11.6517,-11.6343,16.564
56.4670,1.6647,-11.5243,-11.4352,16.320
56.4830,1.9591,-9.5168,-8.7296,13.062
