time;gFx;gFy;gFz;TgF
65,913000;0,9638;-0,1051;0,2617;1,004
65,913000;0,9692;-0,1060;0,2470;1,006
65,914000;0,9773;-0,1077;0,2304;1,010
65,914000;0,9836;-0,1097;0,2248;1,015
65,914000;0,9926;-0,1131;0,2111;1,021
65,914000;1,0056;-0,1190;0,1984;1,032
65,915000;1,0222;-0,1234;0,1766;1,045
65,915000;1,0281;-0,1256;0,1722;1,050
65,915000;1,0315;-0,1273;0,1666;1,053
65,915000;1,0437;-0,1288;0,1590;1,064
65,915000;1,0474;-0,1312;0,1544;1,067
65,916000;1,0552;-0,1358;0,1454;1,074
65,916000;1,0613;-0,1393;0,1388;1,079
65,916000;1,0647;-0,1412;0,1349;1,082
65,916000;1,0696;-0,1432;0,1285;1,087
65,919000;1,0728;-0,1444;0,1204;1,089
65,920000;1,0720;-0,1449;0,1170;1,088
65,922000;1,0733;-0,1444;0,1117;1,089
65,927000;1,0738;-0,1439;0,1077;1,089
65,928000;1,0733;-0,1415;0,1058;1,088
65,940000;1,0750;-0,1437;0,1038;1,089
65,941000;1,0752;-0,1451;0,1021;1,090
65,941000;1,0740;-0,1424;0,1004;1,088
65,944000;1,0711;-0,1410;0,0975;1,085
65,944000;1,0662;-0,1402;0,0958;1,080
65,945000;1,0571;-0,1400;0,0921;1,070
65,945000;1,0523;-0,1385;0,0921;1,065
65,945000;1,0383;-0,1378;0,0860;1,051
65,945000;1,0249;-0,1336;0,0814;1,037
65,946000;1,0183;-0,1322;0,0782;1,030
65,953000;0,9970;-0,1295;0,0728;1,008
65,965000;0,9792;-0,1283;0,0684;0,990
65,966000;0,9711;-0,1251;0,0662;0,981
65,966000;0,9540;-0,1231;0,0611;0,964
65,966000;0,9379;-0,1187;0,0569;0,947
65,966000;0,9308;-0,1170;0,0552;0,940
65,966000;0,9015;-0,1082;0,0459;0,909
65,967000;0,9015;-0,1082;0,0459;0,909
65,967000;0,8905;-0,1046;0,0413;0,898
65,969000;0,8839;-0,1029;0,0408;0,891
65,969000;0,8722;-0,0955;0,0362;0,878
65,969000;0,8610;-0,0926;0,0313;0,866
65,974000;0,8549;-0,0889;0,0327;0,860
65,975000;0,8426;-0,0836;0,0305;0,847
65,975000;0,8319;-0,0770;0,0266;0,836
65,978000;0,8270;-0,0748;0,0254;0,831
65,982000;0,8197;-0,0701;0,0227;0,823
65,982000;0,8123;-0,0660;0,0181;0,815
65,986000;0,8092;-0,0625;0,0164;0,812
65,990000;0,8040;-0,0569;0,0122;0,806
66,015000;0,7994;-0,0552;0,0076;0,801
66,016000;0,7965;-0,0520;0,0064;0,798
66,016000;0,7923;-0,0472;0,0024;0,794
66,016000;0,7894;-0,0459;-0,0034;0,791
66,016000;0,7850;-0,0413;-0,0076;0,786
66,017000;0,7857;-0,0391;-0,0095;0,787
66,017000;0,7825;-0,0352;-0,0159;0,783
66,017000;0,7813;-0,0325;-0,0198;0,782
66,017000;0,7813;-0,0303;-0,0239;0,782
66,017000;0,7798;-0,0264;-0,0257;0,781
66,018000;0,7816;-0,0230;-0,0303;0,782
66,018000;0,7825;-0,0215;-0,0330;0,784
66,018000;0,7842;-0,0178;-0,0322;0,785
66,018000;0,7869;-0,0134;-0,0344;0,788
66,018000;0,7877;-0,0110;-0,0347;0,789
66,019000;0,7904;-0,0083;-0,0347;0,791
66,049000;0,7940;-0,0071;-0,0344;0,795
66,049000;0,7938;-0,0056;-0,0379;0,795
66,049000;0,7952;-0,0044;-0,0362;0,796
66,050000;0,7972;-0,0034;-0,0366;0,798
66,050000;0,7970;-0,0010;-0,0362;0,798
66,050000;0,7962;-0,0017;-0,0357;0,797
66,050000;0,7926;0,0000;-0,0313;0,793
66,051000;0,7906;-0,0015;-0,0281;0,791
66,051000;0,7874;0,0002;-0,0264;0,788
66,051000;0,7825;-0,0017;-0,0193;0,783
66,051000;0,7769;-0,0007;-0,0120;0,777
66,052000;0,7740;-0,0007;-0,0083;0,774
66,052000;0,7671;-0,0037;0,0012;0,767
66,052000;0,7596;-0,0027;0,0103;0,760
66,052000;0,7559;-0,0017;0,0156;0,756
66,052000;0,7505;-0,0056;0,0261;0,751
66,053000;0,7410;-0,0066;0,0381;0,742
66,053000;0,7334;-0,0081;0,0506;0,735
66,057000;0,7317;-0,0107;0,0577;0,734
66,060000;0,7224;-0,0127;0,0691;0,726
66,061000;0,7144;-0,0147;0,0801;0,719
66,061000;0,7114;-0,0164;0,0836;0,717
66,063000;0,7078;-0,0186;0,0950;0,714
66,065000;0,7014;-0,0195;0,1051;0,710
66,074000;0,7014;-0,0195;0,1090;0,710
66,075000;0,6992;-0,0237;0,1170;0,709
66,075000;0,6960;-0,0266;0,1256;0,708
66,076000;0,6953;-0,0274;0,1280;0,708
66,077000;0,6946;-0,0303;0,1332;0,708
66,079000;0,6939;-0,0332;0,1395;0,709
66,082000;0,6919;-0,0357;0,1466;0,708
66,082000;0,6919;-0,0357;0,1466;0,708
66,086000;0,6897;-0,0376;0,1534;0,708
66,087000;0,6897;-0,0396;0,1564;0,708
66,090000;0,6919;-0,0391;0,1612;0,712
66,091000;0,6926;-0,0408;0,1683;0,714
66,093000;0,6926;-0,0406;0,1725;0,715
66,093000;0,6917;-0,0413;0,1762;0,715
66,095000;0,6904;-0,0454;0,1808;0,715
66,099000;0,6924;-0,0467;0,1852;0,718
66,101000;0,6921;-0,0491;0,1881;0,719
66,111000;0,6909;-0,0518;0,1918;0,719
66,111000;0,6934;-0,0533;0,1964;0,723
66,111000;0,6951;-0,0533;0,1986;0,725
66,111000;0,6987;-0,0552;0,2008;0,729
66,112000;0,7009;-0,0569;0,2064;0,733
66,112000;0,7039;-0,0577;0,2064;0,736
66,113000;0,7080;-0,0574;0,2094;0,741
66,115000;0,7088;-0,0606;0,2130;0,743
66,118000;0,7127;-0,0599;0,2150;0,747
66,119000;0,7151;-0,0608;0,2179;0,750
66,173000;0,7234;-0,0633;0,2226;0,760
66,185000;0,7268;-0,0635;0,2279;0,764
66,190000;0,7312;-0,0645;0,2297;0,769
66,195000;0,7356;-0,0647;0,2343;0,775
66,197000;0,7410;-0,0630;0,2409;0,782
66,200000;0,7437;-0,0655;0,2436;0,785
66,201000;0,7471;-0,0665;0,2485;0,790
66,204000;0,7520;-0,0672;0,2507;0,796
66,205000;0,7537;-0,0665;0,2541;0,798
66,205000;0,7669;-0,0647;0,2619;0,813
66,205000;0,7669;-0,0647;0,2619;0,813
66,206000;0,7715;-0,0623;0,2636;0,818
66,206000;0,7720;-0,0630;0,2643;0,818
66,206000;0,7777;-0,0625;0,2668;0,825
66,206000;0,7816;-0,0611;0,2695;0,829
66,206000;0,7842;-0,0611;0,2687;0,831
66,206000;0,7886;-0,0603;0,2673;0,835
66,207000;0,7948;-0,0594;0,2687;0,841
66,207000;0,7984;-0,0569;0,2683;0,844
66,207000;0,8038;-0,0569;0,2670;0,849
66,207000;0,8101;-0,0569;0,2673;0,855
66,207000;0,8123;-0,0547;0,2648;0,856
66,207000;0,8150;-0,0523;0,2631;0,858
66,208000;0,8351;-0,0437;0,2597;0,876
66,208000;0,8351;-0,0418;0,2597;0,876
66,208000;0,8402;-0,0418;0,2595;0,880
66,208000;0,8434;-0,0415;0,2565;0,883
66,208000;0,8480;-0,0406;0,2551;0,886
66,208000;0,8512;-0,0376;0,2546;0,889
66,208000;0,8568;-0,0359;0,2541;0,894
66,209000;0,8644;-0,0342;0,2524;0,901
66,209000;0,8671;-0,0308;0,2512;0,903
66,209000;0,8746;-0,0303;0,2507;0,910
66,209000;0,8827;-0,0283;0,2509;0,918
66,209000;0,8856;-0,0276;0,2497;0,921
66,209000;0,8932;-0,0244;0,2504;0,928
66,209000;0,9003;-0,0210;0,2482;0,934
66,210000;0,9040;-0,0181;0,2482;0,938
66,210000;0,9132;-0,0166;0,2458;0,946
66,210000;0,9235;-0,0147;0,2443;0,955
66,210000;0,9267;-0,0151;0,2433;0,958
66,210000;0,9289;-0,0134;0,2426;0,960
66,210000;0,9369;-0,0115;0,2416;0,968
66,211000;0,9428;-0,0105;0,2409;0,973
66,211000;0,9499;-0,0071;0,2394;0,980
66,212000;0,9575;-0,0068;0,2385;0,987
66,213000;0,9641;-0,0059;0,2387;0,993
66,216000;0,9665;-0,0039;0,2387;0,996
66,228000;0,9738;-0,0027;0,2336;1,001
66,228000;0,9817;-0,0010;0,2316;1,009
66,229000;0,9851;0,0002;0,2314;1,012
66,229000;0,9907;0,0007;0,2304;1,017
66,229000;0,9980;0,0010;0,2301;1,024
66,283000;1,0019;0,0010;0,2282;1,028
66,291000;1,0100;0,0012;0,2289;1,036
66,295000;1,0173;0,0002;0,2279;1,043
66,296000;1,0210;0,0010;0,2292;1,046
66,301000;1,0278;0,0012;0,2304;1,053
66,302000;1,0376;0,0034;0,2297;1,063
66,304000;1,0454;0,0032;0,2304;1,071
66,306000;1,0503;0,0044;0,2319;1,076
66,307000;1,0613;0,0049;0,2326;1,086
66,309000;1,0708;0,0071;0,2338;1,096
66,310000;1,0752;0,0061;0,2363;1,101
66,311000;1,0833;0,0086;0,2399;1,110
66,313000;1,0909;0,0073;0,2431;1,118
66,313000;1,0933;0,0088;0,2460;1,121
66,313000;1,0994;0,0125;0,2502;1,128
66,313000;1,1097;0,0129;0,2512;1,138
66,314000;1,1197;0,0173;0,2521;1,148
66,314000;1,1197;0,0173;0,2521;1,148
66,314000;1,1248;0,0222;0,2514;1,153
66,314000;1,1265;0,0242;0,2490;1,154
66,314000;1,1253;0,0313;0,2465;1,152
66,315000;1,1265;0,0330;0,2458;1,154
66,315000;1,1265;0,0354;0,2448;1,153
66,315000;1,1263;0,0369;0,2428;1,153
66,315000;1,1275;0,0401;0,2431;1,154
66,315000;1,1319;0,0442;0,2426;1,158
66,316000;1,1348;0,0469;0,2431;1,162
66,317000;1,1441;0,0511;0,2394;1,170
66,317000;1,1566;0,0537;0,2343;1,181
66,319000;1,1632;0,0542;0,2321;1,187
66,319000;1,1781;0,0569;0,2289;1,201
66,320000;1,1937;0,0584;0,2267;1,216
66,320000;1,2035;0,0599;0,2240;1,226
66,320000;1,2206;0,0608;0,2187;1,242
66,320000;1,2370;0,0603;0,2165;1,257
66,321000;1,2440;0,0618;0,2157;1,264
66,322000;1,2589;0,0608;0,2135;1,278
66,322000;1,2746;0,0616;0,2135;1,294
66,322000;1,2812;0,0635;0,2126;1,300
66,322000;1,2936;0,0645;0,2108;1,312
66,323000;1,3095;0,0706;0,2172;1,329
66,323000;1,3230;0,0718;0,2172;1,343
66,324000;1,3296;0,0740;0,2162;1,349
66,324000;1,3454;0,0750;0,2177;1,365
66,324000;1,3684;0,0762;0,2245;1,389
66,324000;1,3799;0,0757;0,2301;1,401
66,325000;1,4510;0,0726;0,2509;1,474
66,325000;1,4510;0,0726;0,2509;1,474
66,325000;1,4727;0,0711;0,2548;1,496
66,326000;1,5223;0,0643;0,2663;1,547
66,328000;1,5768;0,0601;0,2785;1,602
66,333000;1,6059;0,0550;0,2836;1,632
66,333000;1,6608;0,0467;0,2932;1,687
66,333000;1,7112;0,0354;0,3025;1,738
66,335000;1,7344;0,0298;0,3051;1,761
66,339000;1,7703;0,0203;0,3147;1,798
66,350000;1,8011;0,0086;0,3213;1,830
66,357000;1,8311;0,0012;0,3303;1,861
66,357000;1,8697;-0,0073;0,3452;1,901
66,357000;1,8697;-0,0073;0,3452;1,901
66,357000;1,8697;-0,0073;0,3452;1,901
66,357000;1,8705;-0,0064;0,3462;1,902
66,359000;1,8670;-0,0010;0,3499;1,900
66,359000;1,8578;0,0049;0,3545;1,891
66,359000;1,8536;0,0100;0,3589;1,888
66,359000;1,8407;0,0222;0,3674;1,877
66,360000;1,8209;0,0354;0,3750;1,859
66,361000;1,8116;0,0442;0,3811;1,852
66,365000;1,7891;0,0630;0,3902;1,832
66,365000;1,7661;0,0801;0,3948;1,812
66,368000;1,7559;0,0906;0,3973;1,803
66,369000;1,7319;0,1121;0,4036;1,782
66,371000;1,7075;0,1322;0,4041;1,760
66,392000;1,6801;0,1527;0,4039;1,735
66,396000;1,6648;0,1603;0,4007;1,720
66,396000;1,6352;0,1803;0,3933;1,691
66,396000;1,5883;0,2052;0,3755;1,645
66,397000;1,5751;0,2143;0,3689;1,632
66,397000;1,5609;0,2243;0,3626;1,618
66,397000;1,5365;0,2416;0,3479;1,594
66,397000;1,5253;0,2504;0,3406;1,583
66,397000;1,5050;0,2673;0,3291;1,564
66,397000;1,4832;0,2849;0,3196;1,544
66,398000;1,4700;0,2939;0,3152;1,532
66,398000;1,4427;0,3086;0,3125;1,508
66,399000;1,4202;0,3237;0,3117;1,490
66,399000;1,4097;0,3332;0,3103;1,481
66,401000;1,3904;0,3459;0,3081;1,466
66,403000;1,3755;0,3591;0,3093;1,455
66,405000;1,3618;0,3704;0,3115;1,445
66,413000;1,3545;0,3748;0,3120;1,440
66,414000;1,3452;0,3804;0,3117;1,432
66,414000;1,3388;0,3850;0,3122;1,428
66,414000;1,3359;0,3882;0,3127;1,426
66,416000;1,3325;0,3875;0,3164;1,423
66,419000;1,3313;0,3870;0,3201;1,423
66,420000;1,3320;0,3853;0,3218;1,423
66,422000;1,3379;0,3809;0,3247;1,428
66,432000;1,3425;0,3772;0,3269;1,432
66,439000;1,3459;0,3743;0,3301;1,435
66,439000;1,3540;0,3645;0,3328;1,441
66,440000;1,3642;0,3574;0,3345;1,449
66,440000;1,3740;0,3437;0,3391;1,456
66,462000;1,3799;0,3372;0,3389;1,460
66,463000;1,3889;0,3259;0,3401;1,467
66,463000;1,3992;0,3100;0,3420;1,473
66,464000;1,4036;0,2844;0,3396;1,472
66,464000;1,4036;0,2844;0,3396;1,472
66,464000;1,4004;0,2597;0,3340;1,463
66,465000;1,3980;0,2507;0,3303;1,458
66,470000;1,3914;0,2294;0,3240;1,447
66,471000;1,3816;0,2077;0,3181;1,433
66,471000;1,3745;0,1986;0,3144;1,424
66,471000;1,3591;0,1783;0,3059;1,404
66,471000;1,3430;0,1561;0,3025;1,385
66,472000;1,3371;0,1441;0,2983;1,378
66,472000;1,3242;0,1285;0,2937;1,362
66,472000;1,3132;0,1099;0,2888;1,349
66,473000;1,3076;0,0943;0,2846;1,342
66,473000;1,2956;0,0860;0,2800;1,328
66,473000;1,2824;0,0755;0,2768;1,314
66,474000;1,2675;0,0633;0,2727;1,298
66,474000;1,2567;0,0572;0,2700;1,287
66,476000;1,2387;0,0469;0,2690;1,268
66,477000;1,2174;0,0364;0,2675;1,247
66,480000;1,2059;0,0322;0,2675;1,236
66,480000;1,1844;0,0274;0,2636;1,214
66,484000;1,1620;0,0247;0,2626;1,192
66,484000;1,1532;0,0232;0,2617;1,183
66,486000;1,1324;0,0191;0,2590;1,162
66,488000;1,1099;0,0156;0,2565;1,139
66,493000;1,1014;0,0173;0,2541;1,130
66,497000;1,0830;0,0149;0,2494;1,111
66,498000;1,0677;0,0151;0,2448;1,095
66,498000;1,0589;0,0147;0,2428;1,086
66,500000;1,0422;0,0151;0,2321;1,068
66,502000;1,0185;0,0159;0,2199;1,042
66,503000;1,0185;0,0159;0,2162;1,041
66,512000;1,0119;0,0156;0,2123;1,034
66,513000;1,0012;0,0200;0,2050;1,022
66,513000;0,9907;0,0225;0,1984;1,011
66,513000;0,9865;0,0249;0,1959;1,006
66,514000;0,9775;0,0286;0,1908;0,996
66,514000;0,9680;0,0332;0,1886;0,987
66,529000;0,9641;0,0374;0,1869;0,983
66,529000;0,9570;0,0432;0,1830;0,975
66,530000;0,9511;0,0494;0,1825;0,970
66,530000;0,9499;0,0528;0,1818;0,969
66,530000;0,9489;0,0591;0,1832;0,968
66,538000;0,9514;0,0669;0,1842;0,971
66,538000;0,9518;0,0757;0,1845;0,973
66,538000;0,9575;0,0792;0,1852;0,978
66,539000;0,9660;0,0843;0,1898;0,988
66,539000;0,9746;0,0889;0,1957;0,998
66,602000;0,9780;0,0911;0,1986;1,002
66,616000;0,9980;0,1011;0,2094;1,025
66,617000;1,0014;0,1026;0,2082;1,028
66,618000;1,0014;0,1026;0,2082;1,028
66,620000;1,0036;0,1033;0,2084;1,030
66,621000;1,0088;0,1051;0,2057;1,035
66,622000;1,0129;0,1068;0,2055;1,039
66,624000;1,0195;0,1068;0,2033;1,045
66,626000;1,0266;0,1104;0,1989;1,052
66,628000;1,0278;0,1112;0,1935;1,052
66,629000;1,0325;0,1124;0,1869;1,055
66,630000;1,0371;0,1121;0,1813;1,059
66,632000;1,0400;0,1143;0,1654;1,059
66,633000;1,0400;0,1151;0,1654;1,059
66,634000;1,0403;0,1151;0,1556;1,058
66,636000;1,0383;0,1163;0,1441;1,055
66,637000;1,0369;0,1168;0,1380;1,053
66,638000;1,0344;0,1187;0,1280;1,049
66,640000;1,0295;0,1182;0,1148;1,043
66,642000;1,0283;0,1190;0,1097;1,041
66,643000;1,0239;0,1204;0,0958;1,035
66,645000;1,0215;0,1192;0,0862;1,032
66,646000;1,0200;0,1185;0,0818;1,030
66,646000;1,0139;0,1180;0,0694;1,023
66,646000;1,0110;0,1185;0,0591;1,020
66,647000;1,0071;0,1165;0,0523;1,015
66,647000;1,0046;0,1136;0,0423;1,012
66,647000;1,0000;0,1121;0,0359;1,007
66,647000;0,9988;0,1102;0,0313;1,005
66,648000;0,9988;0,1102;0,0237;1,005
66,648000;0,9988;0,1065;0,0191;1,005
66,648000;0,9970;0,1051;0,0144;1,003
66,648000;0,9968;0,1033;0,0117;1,002
66,649000;0,9939;0,1009;0,0056;0,999
66,649000;0,9900;0,0980;0,0039;0,995
66,649000;0,9890;0,0960;0,0044;0,994
66,649000;0,9836;0,0950;0,0042;0,988
66,649000;0,9814;0,0926;0,0061;0,986
66,650000;0,9770;0,0902;0,0066;0,981
66,650000;0,9714;0,0860;0,0095;0,975
66,650000;0,9658;0,0831;0,0166;0,969
66,650000;0,9650;0,0814;0,0200;0,969
66,651000;0,9560;0,0723;0,0347;0,959
66,651000;0,9560;0,0723;0,0347;0,959
66,651000;0,9531;0,0691;0,0440;0,957
66,651000;0,9531;0,0679;0,0469;0,957
66,657000;0,9509;0,0652;0,0603;0,955
66,659000;0,9496;0,0601;0,0743;0,954
66,659000;0,9479;0,0599;0,0811;0,953
66,659000;0,9470;0,0552;0,0919;0,953
66,659000;0,9477;0,0533;0,1026;0,955
66,660000;0,9489;0,0518;0,1097;0,957
66,660000;0,9477;0,0506;0,1231;0,957
66,660000;0,9487;0,0454;0,1334;0,959
66,660000;0,9487;0,0428;0,1383;0,960
66,661000;0,9516;0,0381;0,1520;0,964
66,661000;0,9531;0,0327;0,1617;0,967
66,661000;0,9536;0,0308;0,1659;0,968
66,661000;0,9562;0,0242;0,1757;0,973
66,661000;0,9611;0,0222;0,1845;0,979
66,663000;0,9707;0,0098;0,2096;0,993
66,663000;0,9707;0,0098;0,2096;0,993
66,664000;0,9765;0,0061;0,2150;1,000
66,664000;0,9765;0,0061;0,2194;1,001
66,664000;0,9790;0,0051;0,2243;1,004
66,670000;0,9821;0,0015;0,2331;1,009
66,671000;0,9829;-0,0002;0,2443;1,013
66,672000;0,9851;-0,0032;0,2468;1,016
66,672000;0,9882;-0,0083;0,2558;1,021
66,679000;0,9926;-0,0125;0,2631;1,027
66,680000;0,9948;-0,0149;0,2685;1,031
66,742000;1,0054;-0,0183;0,2761;1,043
66,759000;1,0198;-0,0257;0,2880;1,060
66,761000;1,0247;-0,0298;0,2910;1,066
66,764000;1,0293;-0,0330;0,2959;1,071
66,765000;1,0364;-0,0408;0,3005;1,080
66,768000;1,0405;-0,0476;0,3027;1,085
66,770000;1,0469;-0,0494;0,3064;1,092
66,772000;1,0537;-0,0545;0,3110;1,100
66,774000;1,0554;-0,0599;0,3127;1,102
66,777000;1,0562;-0,0616;0,3152;1,104
66,779000;1,0554;-0,0652;0,3174;1,104
66,780000;1,0542;-0,0687;0,3196;1,104
66,783000;1,0525;-0,0701;0,3186;1,102
66,783000;1,0513;-0,0740;0,3193;1,101
66,784000;1,0479;-0,0755;0,3137;1,096
66,784000;1,0457;-0,0760;0,3152;1,095
66,784000;1,0447;-0,0789;0,3127;1,093
66,785000;1,0430;-0,0779;0,3076;1,090
66,785000;1,0418;-0,0779;0,3037;1,088
66,785000;1,0432;-0,0779;0,3000;1,088
66,786000;1,0442;-0,0794;0,2964;1,088
66,786000;1,0444;-0,0801;0,2951;1,088
66,786000;1,0474;-0,0814;0,2888;1,089
66,787000;1,0508;-0,0818;0,2866;1,092
66,787000;1,0554;-0,0826;0,2812;1,095
66,787000;1,0562;-0,0828;0,2807;1,096
66,787000;1,0569;-0,0809;0,2778;1,096
66,788000;1,0613;-0,0765;0,2771;1,100
66,788000;1,0635;-0,0755;0,2766;1,101
66,788000;1,0667;-0,0679;0,2731;1,103
66,788000;1,0745;-0,0630;0,2709;1,110
66,789000;1,0850;-0,0484;0,2705;1,119
66,789000;1,0850;-0,0484;0,2705;1,119
66,789000;1,0938;-0,0393;0,2697;1,127
66,790000;1,0984;-0,0340;0,2709;1,132
66,790000;1,1058;-0,0239;0,2705;1,139
66,790000;1,1155;-0,0115;0,2705;1,148
66,791000;1,1197;0,0005;0,2714;1,152
66,791000;1,1287;0,0022;0,2695;1,160
66,791000;1,1422;0,0129;0,2661;1,173
66,792000;1,1573;0,0249;0,2614;1,187
66,792000;1,1656;0,0310;0,2602;1,195
66,792000;1,1857;0,0425;0,2560;1,214
66,792000;1,2089;0,0572;0,2521;1,236
66,793000;1,2235;0,0633;0,2514;1,251
66,793000;1,2528;0,0789;0,2470;1,279
66,793000;1,2841;0,0943;0,2426;1,310
66,793000;1,2978;0,1036;0,2392;1,324
66,799000;1,3252;0,1202;0,2358;1,351
66,800000;1,3486;0,1383;0,2319;1,375
66,800000;1,3591;0,1466;0,2306;1,386
66,800000;1,3787;0,1603;0,2245;1,406
66,801000;1,3921;0,1754;0,2201;1,420
66,801000;1,3992;0,1849;0,2199;1,428
66,801000;1,4121;0,1908;0,2170;1,441
66,801000;1,4246;0,1991;0,2170;1,455
66,802000;1,4400;0,2067;0,2118;1,470
66,802000;1,4480;0,2091;0,2101;1,478
66,802000;1,4632;0,2184;0,2062;1,494
66,802000;1,4837;0,2262;0,2055;1,515
66,803000;1,4940;0,2321;0,2050;1,526
66,803000;1,5248;0,2514;0,2104;1,560
66,804000;1,5248;0,2514;0,2104;1,560
66,804000;1,5336;0,2573;0,2111;1,569
66,806000;1,5463;0,2722;0,2194;1,585
66,808000;1,5553;0,2880;0,2272;1,598
66,859000;1,5585;0,2966;0,2331;1,603
66,877000;1,5631;0,3122;0,2421;1,612
66,883000;1,5656;0,3279;0,2536;1,620
66,885000;1,5680;0,3428;0,2582;1,626
66,889000;1,5717;0,3506;0,2695;1,633
66,890000;1,5756;0,3652;0,2797;1,641
66,894000;1,5822;0,3784;0,2900;1,652
66,900000;1,5897;0,3833;0,2929;1,661
66,903000;1,6034;0,3977;0,2966;1,678
66,903000;1,6186;0,4063;0,2981;1,695
66,904000;1,6276;0,4107;0,3008;1,705
66,904000;1,6430;0,4180;0,3059;1,723
66,904000;1,6643;0,4219;0,3127;1,745
66,905000;1,6748;0,4251;0,3161;1,757
66,905000;1,6943;0,4278;0,3308;1,779
66,905000;1,7180;0,4305;0,3474;1,805
66,905000;1,7293;0,4327;0,3596;1,818
66,906000;1,7503;0,4341;0,3826;1,843
66,906000;1,7745;0,4373;0,4060;1,872
66,906000;1,7986;0,4388;0,4339;1,902
66,906000;1,8094;0,4381;0,4468;1,915
66,907000;1,8204;0,4383;0,4732;1,931
66,907000;1,8258;0,4383;0,4962;1,942
66,907000;1,8277;0,4385;0,5052;1,946
66,907000;1,8270;0,4354;0,5267;1,951
66,907000;1,8280;0,4371;0,5558;1,960
66,908000;1,8316;0,4359;0,5636;1,965
66,908000;1,8314;0,4371;0,5712;1,968
66,908000;1,8336;0,4376;0,5859;1,974
66,909000;1,8348;0,4368;0,5908;1,976
66,909000;1,8402;0,4366;0,6005;1,984
66,909000;1,8473;0,4341;0,6088;1,993
66,910000;1,8495;0,4317;0,6135;1,996
66,910000;1,8590;0,4258;0,6198;2,005
66,910000;1,8714;0,4156;0,6247;2,016
66,910000;1,8793;0,4082;0,6267;2,023
66,911000;1,8944;0,3948;0,6252;2,034
66,911000;1,9103;0,3758;0,6166;2,042
66,911000;1,9240;0,3633;0,5983;2,047
66,912000;1,9293;0,3587;0,5854;2,048
66,912000;1,9433;0,3511;0,5612;2,053
66,912000;1,9545;0,3462;0,5404;2,057
66,913000;1,9592;0,3430;0,5321;2,059
66,913000;1,9667;0,3362;0,5184;2,062
66,914000;1,9662;0,3291;0,5087;2,057
66,914000;1,9638;0,3249;0,5038;2,053
66,914000;1,9486;0,3176;0,4984;2,036
66,915000;1,9162;0,3125;0,4864;2,001
66,915000;1,8951;0,3100;0,4815;1,980
66,915000;1,8473;0,3069;0,4625;1,929
66,915000;1,7955;0,3044;0,4412;1,874
66,916000;1,7410;0,2998;0,4173;1,815
66,916000;1,7119;0,2998;0,4065;1,785
66,921000;1,6540;0,2988;0,3875;1,725
66,921000;1,5954;0,2998;0,3672;1,664
66,953000;1,5047;0,3029;0,3376;1,572
66,954000;1,5047;0,3029;0,3376;1,572
66,954000;1,4510;0,3069;0,3193;1,517
66,954000;1,4234;0,3110;0,3120;1,490
66,955000;1,3696;0,3220;0,3017;1,439
66,955000;1,3156;0,3342;0,2988;1,390
66,955000;1,2875;0,3411;0,3012;1,366
66,955000;1,2311;0,3584;0,3071;1,318
66,956000;1,1761;0,3733;0,3188;1,274
66,956000;1,1488;0,3794;0,3257;1,253
66,956000;1,1001;0,3958;0,3433;1,219
66,957000;1,0564;0,4114;0,3670;1,192
66,957000;1,0371;0,4271;0,3789;1,184
66,957000;1,0012;0,4363;0,4065;1,165
66,957000;0,9770;0,4539;0,4378;1,163
66,958000;0,9589;0,4713;0,4713;1,168
66,958000;0,9548;0,4793;0,4886;1,175
66,958000;0,9540;0,4979;0,5192;1,195
66,959000;0,9550;0,5128;0,5568;1,219
66,967000;0,9560;0,5206;0,5749;1,231
66,970000;0,9592;0,5368;0,6081;1,256
66,971000;0,9589;0,5509;0,6440;1,280
66,971000;0,9587;0,5573;0,6596;1,290
66,971000;0,9577;0,5702;0,6851;1,308
66,973000;0,9460;0,5866;0,7066;1,318
66,973000;0,9394;0,5937;0,7063;1,317
66,974000;0,9252;0,6042;0,7058;1,311
66,975000;0,9159;0,6144;0,6946;1,303
66,976000;0,9157;0,6230;0,6904;1,305
66,979000;0,9198;0,6257;0,6816;1,305
66,982000;0,9431;0,6179;0,6643;1,309
66,983000;0,9431;0,6179;0,6643;1,309
66,984000;0,9509;0,6115;0,6557;1,307
66,986000;0,9658;0,5956;0,6477;1,307
66,988000;0,9753;0,5754;0,6374;1,299
66,990000;0,9785;0,5629;0,6337;1,295
66,992000;0,9743;0,5426;0,6228;1,277
67,018000;0,9653;0,5199;0,6079;1,254
67,018000;0,9582;0,5099;0,5991;1,240
67,019000;0,9482;0,4901;0,5790;1,214
67,019000;0,9296;0,4691;0,5502;1,178
67,019000;0,9198;0,4576;0,5377;1,160
67,020000;0,9001;0,4381;0,5145;1,125
67,020000;0,8856;0,4200;0,4977;1,099
67,020000;0,8700;0,4056;0,4894;1,077
67,020000;0,8639;0,3987;0,4708;1,062
67,021000;0,8453;0,3872;0,4522;1,034
67,021000;0,8302;0,3853;0,4363;1,014
67,021000;0,8233;0,3860;0,4300;1,006
67,021000;0,8167;0,3894;0,4190;0,997
67,022000;0,8097;0,3965;0,4107;0,991
67,056000;0,8070;0,4009;0,4082;0,989
67,058000;0,7974;0,4119;0,4039;0,984
67,061000;0,7884;0,4210;0,4009;0,980
67,062000;0,7818;0,4224;0,3982;0,974
67,064000;0,7681;0,4295;0,3938;0,964
